,SeriesName,SeriesStartYear,IssueNum,IssueType,CoverDate,Name,SeriesID,IssueID,CV Series Name,CV Series Year,CV Cover Image,CV Issue URL,Days Between Issues
1,Uncanny X-Men,1981,316,Issue,1994-09-01,Comicvine,3092,39680,The Uncanny X-Men,1981, ,https://comicvine.gamespot.com/the-uncanny-x-men-316-generation-next-part-1-encou/4000-39680/,0 days 00:00:00
2,X-Men,1991,36,Issue,1994-09-01,Comicvine,4605,65737,X-Men,1991, ,https://comicvine.gamespot.com/x-men-36-generation-next-part-2-drop-the-leash/4000-65737/,30 days 00:00:00
3,Uncanny X-Men,1981,317,Issue,1994-10-01,Comicvine,3092,39830,The Uncanny X-Men,1981, ,https://comicvine.gamespot.com/the-uncanny-x-men-317-generation-next-part-3-enter/4000-39830/,18 days 00:00:00
4,X-Men,1991,37,Issue,1994-10-19,Comicvine,4605,65738,X-Men,1991, ,https://comicvine.gamespot.com/x-men-37-generation-next-part-4-the-currents-shift/4000-65738/,48 days 00:00:00
5,X-Factor,1986,106,Issue,1994-09-01,Comicvine,3657,65687,X-Factor,1986, ,https://comicvine.gamespot.com/x-factor-106-life-signs-part-1/4000-65687/,0 days 00:00:00
6,X-Force,1991,38,Issue,1994-09-01,Comicvine,4604,64512,X-Force,1991, ,https://comicvine.gamespot.com/x-force-38-life-signs-part-2-the-faith-dancers/4000-64512/,30 days 00:00:00
7,Excalibur,1988,82,Issue,1994-10-01,Comicvine,4052,39791,Excalibur,1988, ,https://comicvine.gamespot.com/excalibur-82-life-signs-part-3-the-tainted-light-o/4000-39791/,30 days 00:00:00
8,Wolverine,1988,85,Issue,1994-09-01,Comicvine,4250,39683,Wolverine,1988, ,https://comicvine.gamespot.com/wolverine-85-final-sanction-part-1/4000-39683/,60 days 00:00:00
9,Cable,1993,16,Issue,1994-10-31,Comicvine,4993,39824,Cable,1993, ,https://comicvine.gamespot.com/cable-16-the-phalanx-sanction/4000-39824/,0 days 00:00:00
