,SeriesName,SeriesStartYear,IssueNum,IssueType,CoverDate,Name,SeriesID,IssueID,CV Series Name,CV Series Year,CV Cover Image,CV Issue URL,Days Between Issues
1,Ghost Rider,1990,28,Issue,1992-08-01,Comicvine,4397,66443,Ghost Rider,1990, ,https://comicvine.gamespot.com/ghost-rider-28-rise-of-the-midnight-sons-part-1/4000-66443/,18 days 00:00:00
2,Spirits of Vengeance,1992,1,Issue,1992-08-19,Comicvine,4790,66520,Ghost Rider/Blaze: Spirits of Vengeance,1992, ,https://comicvine.gamespot.com/issue/4000-66520/,13 days 00:00:00
3,Morbius: The Living Vampire,1992,1,Issue,1992-09-01,Comicvine,4798,36155,Morbius: The Living Vampire,1992, ,https://comicvine.gamespot.com/morbius-the-living-vampire-1-rise-of-the-midnight-/4000-36155/,13 days 00:00:00
4,Darkhold,1992,1,Issue,1992-08-19,Comicvine,4790,66520,Ghost Rider/Blaze: Spirits of Vengeance,1992, ,https://comicvine.gamespot.com/issue/4000-66520/,74 days 00:00:00
5,Nightstalkers,1992,1,Issue,1992-11-01,Comicvine,4802,95435,Nightstalkers,1992, ,https://comicvine.gamespot.com/nightstalkers-1-rise-of-the-midnight-sons-part-5/4000-95435/,0 days 00:00:00
6,Ghost Rider,1990,31,Issue,1992-11-01,Comicvine,4397,66446,Ghost Rider,1990, ,https://comicvine.gamespot.com/ghost-rider-31-rise-of-the-midnight-sons-part-6/4000-66446/,0 days 00:00:00
