,SeriesName,SeriesStartYear,IssueNum,IssueType,CoverDate,Name,SeriesID,IssueID,CV Series Name,CV Series Year,CV Cover Image,CV Issue URL,Days Between Issues
1,Double Edge Alpha,1995,1,Issue,1995-07-01,Comicvine,21769,131272,Double Edge: Alpha,1995, ,https://comicvine.gamespot.com/double-edge-1-reset/4000-131272/,62 days 00:00:00
2,Daredevil,1964,344,Issue,1995-09-01,Comicvine,2190,41382,Daredevil,1964, ,https://comicvine.gamespot.com/daredevil-344-over-the-edge-part-2-old-soldiers/4000-41382/,29 days 00:00:00
3,Doctor Strange: Sorcerer Supreme,1988,81,Issue,1995-09-30,Comicvine,4049,41408,"Doctor Strange, Sorcerer Supreme",1988, ,https://comicvine.gamespot.com/doctor-strange-sorcerer-supreme-81-earthquake-logi/4000-41408/,29 days 00:00:00
4,Ghost Rider,1990,65,Issue,1995-09-01,Comicvine,4397,66480,Ghost Rider,1990, ,https://comicvine.gamespot.com/ghost-rider-65-in-chains-part-iv-crimes-and-punish/4000-66480/,29 days 00:00:00
5,Incredible Hulk,1968,433,Issue,1995-09-30,Comicvine,2406,41385,The Incredible Hulk,1968, ,https://comicvine.gamespot.com/the-incredible-hulk-433-punishment-fit-the-crime/4000-41385/,1 days 00:00:00
6,Double Edge Omega,1995,1,Issue,1995-10-01,Comicvine,79250,131279,Double Edge: Omega,1995, ,https://comicvine.gamespot.com/double-edge-omega-1-glory-days/4000-131279/,30 days 00:00:00
7,Incredible Hulk,1968,434,Issue,1995-10-31,Comicvine,2406,41516,The Incredible Hulk,1968, ,https://comicvine.gamespot.com/the-incredible-hulk-434-funeral-story/4000-41516/,0 days 00:00:00
