,SeriesName,SeriesStartYear,IssueNum,IssueType,CoverDate,Name,SeriesID,IssueID,CV Series Name,CV Series Year,CV Cover Image,CV Issue URL,Days Between Issues
1,Ghost Rider,1990,41,Issue,1993-09-01,Comicvine,4397,66456,Ghost Rider,1990, ,https://comicvine.gamespot.com/ghost-rider-41-road-to-vengeance-the-missing-link/4000-66456/,0 days 00:00:00
2,Spirits of Vengeance,1992,14,Issue,1993-09-01,Comicvine,4790,66532,Ghost Rider/Blaze: Spirits of Vengeance,1992, ,https://comicvine.gamespot.com/issue/4000-66532/,30 days 00:00:00
3,Ghost Rider,1990,42,Issue,1993-10-01,Comicvine,4397,66457,Ghost Rider,1990, ,https://comicvine.gamespot.com/ghost-rider-42-links/4000-66457/,0 days 00:00:00
4,Spirits of Vengeance,1992,15,Issue,1993-10-01,Comicvine,4790,66533,Ghost Rider/Blaze: Spirits of Vengeance,1992, ,https://comicvine.gamespot.com/issue/4000-66533/,31 days 00:00:00
5,Ghost Rider,1990,43,Issue,1993-11-01,Comicvine,4397,66458,Ghost Rider,1990, ,https://comicvine.gamespot.com/ghost-rider-43-inner-truths/4000-66458/,0 days 00:00:00
6,Spirits of Vengeance,1992,16,Issue,1993-11-01,Comicvine,4790,66534,Ghost Rider/Blaze: Spirits of Vengeance,1992, ,https://comicvine.gamespot.com/issue/4000-66534/,0 days 00:00:00
